"id","name","code","account_type","reconcile","description"
"account_205","Otros Inventarios","205","asset_current","False","Rango oficial: 205 a 207. Representa las existencias de bienes no considerados en las cuentas descritas con anterioridad. Se debitan por las entradas de estos inventarios para el insumo, por los sobrantes al ser detectados y se acreditan por las salidas de estos al ser insumidos, por las bajas por faltantes, mermas o roturas. El importe de los valores de los recursos materiales que al final del mes, habiéndose pagado se encuentren en tránsito, también se registran en estas cuentas."
"account_208","Inventarios Ociosos","208","asset_current","False","Codigo oficial: 208. Representa la existencia de bienes cuyo bajo o nulo valor de uso o comercial, para la entidad propietaria o depositaria, determina su inmovilización absoluta por ausencia total de demanda. Se debitan por los importe de los bienes que se definan como tal y se acreditan por la venta de los mismos."
"account_209","Inventarios de Lento Movimiento","209","asset_current","False","Codigo oficial: 209. Representan los bienes en exceso que por su cantidad o período mínimo de rotación expuestos a la venta, requieren un tiempo prolongado para su consumo o venta, con independencia del valor de uso que posean. Los bienes de consumo e intermedios se definen de lento movimiento cuando las cantidades en existencia superan los ciclos de ventas o reaprovisionamiento establecidos para cada actividad. Para los de consumo, cuando supera los ciento veinte (120) días expuestos a la venta o al consumo y, posean coberturas para más de tres (3) meses. Se debitan por los importe de los bienes que sean definidos como tal y se acreditan por la venta de los mismos."
"account_211","Créditos Documentarios","211","asset_current","False","Codigo oficial: 211. Representa el importe total de las Cartas de Créditos emitidas y comprometidas con bancos a ser utilizadas como medios de pagos que liquidan deudas de carácter comercial, que pueden actuar como mecanismo de financiación del comercio y que aseguran el cobro al incorporar garantías bancarias, las cuales están sujetas a las regulaciones vigentes establecidas por la cámara de comercio internacional, mediante el cual un banco (Banco emisor) obrando por solicitud y conformidad con las instrucciones de un cliente (ordenante) emite su compromiso de pago a favor de un tercero (beneficiario) contra la presentación de documentos conformes a los términos del crédito. Se debitan por el cargo realizado por el Banco, donde se minora la cuenta bancaria de la entidad por el monto de la Carta de Crédito emitida y se acreditan por el valor negociado pagado de los documentos recibidos que amparan mercancías o servicios recibidos, así como por la cancelación del instrumento bancario y por la liberación de los saldos no utilizados y vencidos en el crédito. En el caso en que el Banco emita la Carta de Crédito y no efectúe el cargo por el monto de esta en la cuenta del cliente, hasta el momento del pago de los documentos que evidencian la entrega de mercancía o servicios recibidos, se procederá a registrar el instrumento en Cuentas Memorando o de Orden. Se analiza por Banco, por Carta de Crédito y por beneficiario."
"account_215_0010","Efectos por Cobrar a Largo Plazo - Dentro del Órgano u Organismo","215.0010","asset_non_current","True","Rango oficial: 215 a 217. Representan los documentos mercantiles de crédito recibidos y que están pendientes de cobro siempre que su fecha de vencimiento exceda al año, desglosado por clientes. Se debitan por los documentos recibidos y se acreditan, al ser cobrados estos o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Efectos por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_215_0020","Efectos por Cobrar a Largo Plazo - Fuera del Órgano u Organismo","215.0020","asset_non_current","True","Rango oficial: 215 a 217. Representan los documentos mercantiles de crédito recibidos y que están pendientes de cobro siempre que su fecha de vencimiento exceda al año, desglosado por clientes. Se debitan por los documentos recibidos y se acreditan, al ser cobrados estos o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Efectos por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_215_0030","Efectos por Cobrar a Largo Plazo - En el Extranjero","215.0030","asset_non_current","True","Rango oficial: 215 a 217. Representan los documentos mercantiles de crédito recibidos y que están pendientes de cobro siempre que su fecha de vencimiento exceda al año, desglosado por clientes. Se debitan por los documentos recibidos y se acreditan, al ser cobrados estos o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Efectos por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_215_0040","Efectos por Cobrar a Largo Plazo - Dentro del Grupo Empresarial","215.0040","asset_non_current","True","Rango oficial: 215 a 217. Representan los documentos mercantiles de crédito recibidos y que están pendientes de cobro siempre que su fecha de vencimiento exceda al año, desglosado por clientes. Se debitan por los documentos recibidos y se acreditan, al ser cobrados estos o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Efectos por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_215_0050","Efectos por Cobrar a Largo Plazo - Sector Cooperativo","215.0050","asset_non_current","True","Rango oficial: 215 a 217. Representan los documentos mercantiles de crédito recibidos y que están pendientes de cobro siempre que su fecha de vencimiento exceda al año, desglosado por clientes. Se debitan por los documentos recibidos y se acreditan, al ser cobrados estos o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Efectos por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_215_0060","Efectos por Cobrar a Largo Plazo - Personas Naturales","215.0060","asset_non_current","True","Rango oficial: 215 a 217. Representan los documentos mercantiles de crédito recibidos y que están pendientes de cobro siempre que su fecha de vencimiento exceda al año, desglosado por clientes. Se debitan por los documentos recibidos y se acreditan, al ser cobrados estos o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Efectos por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_218_0010","Cuentas por Cobrar a Largo Plazo - Dentro del Órgano u Organismo","218.0010","asset_receivable","True","Rango oficial: 218 a 220. Se registra en estas cuentas el importe de las ventas de productos y mercancías, el importe de los servicios prestados, incluyendo los asociados a la actividad de seguros, así como el valor de los trabajos ejecutados y de las Certificaciones de Avance de Obras facturados siempre que su fecha de vencimiento exceda al año, debiéndose analizar por clientes; considerando cada documento emitido y cobrado. Se debitan por las Facturas o Certificaciones emitidas y se acreditan al cobrarse estas o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Cuentas por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_218_0020","Cuentas por Cobrar a Largo Plazo - Fuera del Órgano u Organismo","218.0020","asset_receivable","True","Rango oficial: 218 a 220. Se registra en estas cuentas el importe de las ventas de productos y mercancías, el importe de los servicios prestados, incluyendo los asociados a la actividad de seguros, así como el valor de los trabajos ejecutados y de las Certificaciones de Avance de Obras facturados siempre que su fecha de vencimiento exceda al año, debiéndose analizar por clientes; considerando cada documento emitido y cobrado. Se debitan por las Facturas o Certificaciones emitidas y se acreditan al cobrarse estas o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Cuentas por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_218_0030","Cuentas por Cobrar a Largo Plazo - En el Extranjero","218.0030","asset_receivable","True","Rango oficial: 218 a 220. Se registra en estas cuentas el importe de las ventas de productos y mercancías, el importe de los servicios prestados, incluyendo los asociados a la actividad de seguros, así como el valor de los trabajos ejecutados y de las Certificaciones de Avance de Obras facturados siempre que su fecha de vencimiento exceda al año, debiéndose analizar por clientes; considerando cada documento emitido y cobrado. Se debitan por las Facturas o Certificaciones emitidas y se acreditan al cobrarse estas o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Cuentas por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_218_0040","Cuentas por Cobrar a Largo Plazo - Dentro del Grupo Empresarial","218.0040","asset_receivable","True","Rango oficial: 218 a 220. Se registra en estas cuentas el importe de las ventas de productos y mercancías, el importe de los servicios prestados, incluyendo los asociados a la actividad de seguros, así como el valor de los trabajos ejecutados y de las Certificaciones de Avance de Obras facturados siempre que su fecha de vencimiento exceda al año, debiéndose analizar por clientes; considerando cada documento emitido y cobrado. Se debitan por las Facturas o Certificaciones emitidas y se acreditan al cobrarse estas o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Cuentas por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_218_0050","Cuentas por Cobrar a Largo Plazo - Sector Cooperativo","218.0050","asset_receivable","True","Rango oficial: 218 a 220. Se registra en estas cuentas el importe de las ventas de productos y mercancías, el importe de los servicios prestados, incluyendo los asociados a la actividad de seguros, así como el valor de los trabajos ejecutados y de las Certificaciones de Avance de Obras facturados siempre que su fecha de vencimiento exceda al año, debiéndose analizar por clientes; considerando cada documento emitido y cobrado. Se debitan por las Facturas o Certificaciones emitidas y se acreditan al cobrarse estas o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Cuentas por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_218_0060","Cuentas por Cobrar a Largo Plazo - Personas Naturales","218.0060","asset_receivable","True","Rango oficial: 218 a 220. Se registra en estas cuentas el importe de las ventas de productos y mercancías, el importe de los servicios prestados, incluyendo los asociados a la actividad de seguros, así como el valor de los trabajos ejecutados y de las Certificaciones de Avance de Obras facturados siempre que su fecha de vencimiento exceda al año, debiéndose analizar por clientes; considerando cada documento emitido y cobrado. Se debitan por las Facturas o Certificaciones emitidas y se acreditan al cobrarse estas o por la reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Cuentas por Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_221_0010","Préstamos Concedidos a Cobrar a Largo Plazo - Dentro del Órgano u Organismo","221.0010","asset_non_current","False","Rango oficial: 221 a 224. Estas cuentas están constituidas por el importe de los préstamos concedidos por cobrar siempre que su fecha de vencimiento exceda al año. Debe analizarse por clientes; considerando cada documento emitido y cobrado. Se debitan por los documentos que se admitan como respaldo de los préstamos u obligaciones y se acreditan por los cobros o reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Préstamos Recibidos y Otras Operaciones Crediticias a Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_221_0020","Préstamos Concedidos a Cobrar a Largo Plazo - Fuera del Órgano u Organismo","221.0020","asset_non_current","False","Rango oficial: 221 a 224. Estas cuentas están constituidas por el importe de los préstamos concedidos por cobrar siempre que su fecha de vencimiento exceda al año. Debe analizarse por clientes; considerando cada documento emitido y cobrado. Se debitan por los documentos que se admitan como respaldo de los préstamos u obligaciones y se acreditan por los cobros o reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Préstamos Recibidos y Otras Operaciones Crediticias a Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_221_0030","Préstamos Concedidos a Cobrar a Largo Plazo - En el Extranjero","221.0030","asset_non_current","False","Rango oficial: 221 a 224. Estas cuentas están constituidas por el importe de los préstamos concedidos por cobrar siempre que su fecha de vencimiento exceda al año. Debe analizarse por clientes; considerando cada documento emitido y cobrado. Se debitan por los documentos que se admitan como respaldo de los préstamos u obligaciones y se acreditan por los cobros o reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Préstamos Recibidos y Otras Operaciones Crediticias a Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_221_0040","Préstamos Concedidos a Cobrar a Largo Plazo - Dentro del Grupo Empresarial","221.0040","asset_non_current","False","Rango oficial: 221 a 224. Estas cuentas están constituidas por el importe de los préstamos concedidos por cobrar siempre que su fecha de vencimiento exceda al año. Debe analizarse por clientes; considerando cada documento emitido y cobrado. Se debitan por los documentos que se admitan como respaldo de los préstamos u obligaciones y se acreditan por los cobros o reclasificación de las cuentas que correspondan, al final de cada ejercicio económico, que se transfieren a Préstamos Recibidos y Otras Operaciones Crediticias a Cobrar a Corto Plazo. Se analiza por subcuentas de uso obligatorio y por clientes."
"account_225","Inversiones a Largo Plazo o Permanentes","225","asset_non_current","False","Rango oficial: 225 a 234. Comprenden las inversiones financieras de recursos para la adquisición de Activos, los cuales no están relacionados con las actividades de la entidad. Estos Activos se adquieren sin la intención de tenerlos disponibles para el pago del Pasivo Circulante o de las operaciones corrientes, sino como fuentes de ingresos futuros. Incluyen entre otras, adquisiciones de acciones de Capital y bonos de otras empresas, propiedades no relacionadas con las operaciones de la entidad, fondos destinados a fines específicos distintos al pago del Pasivo Circulante. Se debitan por los importes de las inversiones financieras efectuadas y se acreditan por la liquidación de estas."
"account_240","Activos Fijos Tangibles","240","asset_fixed","False","Rango oficial: 240 a 251. Representan propiedades físicamente tangibles que han de utilizarse por un período largo en las operaciones regulares de la entidad y que normalmente no se destinan a la venta. Estos Activos, con excepción de los terrenos y los animales productivos del ganado mayor, trasladan su valor paulatinamente, durante su vida útil, a la producción de bienes y a la prestación de servicios. En el caso de los animales productivos su valor se traslada de una sola vez, al final de su vida útil productiva. Incluyen entre otros, terrenos (cuando la legislación lo considere), plantaciones permanentes, animales productivos del ganado mayor, animales de trabajo, animales domados y de exposición, edificios y construcciones, maquinarias y equipos, equipos de transporte, muebles, enseres y equipos de oficina, equipos de laboratorio, los yacimientos y desarrollos mineros y los fomentos y desarrollos forestales, entre otros. Se registran por su valor de adquisición y los gastos de transportación y montaje, en los casos de los adquiridos y en los ejecutados con medios propios, se valoran de acuerdo con las disposiciones vigentes. Se debitan por las altas de los Activos Fijos y se acreditan por las bajas o ventas de estos."
"account_252","Fondos Bibliotecarios","252","asset_fixed","False","Codigo oficial: 252. Se registra en esta cuenta el importe de la dotación inicial de los fondos bibliotecarios, así como las adquisiciones para reposiciones o ampliaciones posteriores. Incluye medios que sirven para el trabajo bibliotecario tales como casettes, discos, vistas fijas, películas de video, entre otros. Esta cuenta es de uso para las entidades que tienen actividad de biblioteca y los fondos no deprecian. Se debitan por la adquisición de los fondos bibliotecarios o la apreciación de ellos, por sobrantes detectados al tenerse conocimiento de los mismos. Se acreditan por baja por faltantes, roturas o pérdidas por deterioro en el momento de tenerse conocimiento de los mismos."
"account_253","Medios y Equipos para Alquilar","253","asset_fixed","False","Codigo oficial: 253. Comprende el valor de las existencias de medios y equipos destinados al alquiler en ferias, congresos y exposiciones. Se debitan por la designación de los medios para estos fines y se acredita por la baja por deterioro o desuso de estos. Debe analizarse por subcuentas para identificar los que se encuentran en alquiler y los disponibles, entre otros."
"account_254","Monumentos y Obras de Arte","254","asset_fixed","False","Codigo oficial: 254. Se registra en esta cuenta el valor de los monumentos, obras de arte que son activos fijos de la entidad. Se registran por su valor de adquisición y los gastos de transportación y montaje, o se valoran de acuerdo con las disposiciones vigentes. Se debitan por las altas de los Activos Fijos y se acreditan por las bajas o ventas de estos."
"account_255","Activos Fijos Intangibles","255","asset_fixed","False","Rango oficial: 255 a 263. Comprenden los bienes no materiales que se poseen por las entidades para llevar a cabo las actividades operativas. Su característica fundamental es que no adoptan forma corpórea y solo son visibles en el instrumento legal que justifica el derecho a su usufructo. Incluyen entre otros, patentes, marcas de fábricas, nombres comerciales, franquicias, propiedad intelectual, arrendamiento financiero con opción de compra, programas computacionales (solo para los productores de software), derechos intelectuales y de superficie (cuando no son pagados por rentas), mejoras en propiedades arrendadas, etc. Se debitan por los pagos efectuados por estos bienes, excepto en los arrendamientos con opción de compra en que se debitan por el importe de la deuda del principal o de este más los intereses y se acreditan por su valor inicial al darse de baja."
"account_264_0001","Activos Fijos Intangibles en Proceso - Saldo al Inicio del Año","264.0001","asset_fixed","False","Codigo oficial: 264. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen entre otros, patentes, marcas de fábricas, nombres comerciales, franquicias, propiedad intelectual, arrendamiento financiero con opción de compra, programas computacionales (solo para los productores de software), derechos intelectuales y de superficie (cuando no son pagados por rentas), mejoras en propiedades arrendadas, etc. Se debitan por el costo real mensual de estas inversiones ejecutadas con medios propios o por terceros y se acreditan al obtenerse la titularidad de los Activos Fijos Intangibles creados. Se analiza por subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_264_0010","Activos Fijos Intangibles en Proceso - Operaciones del Año","264.0010","asset_fixed","False","Codigo oficial: 264. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen entre otros, patentes, marcas de fábricas, nombres comerciales, franquicias, propiedad intelectual, arrendamiento financiero con opción de compra, programas computacionales (solo para los productores de software), derechos intelectuales y de superficie (cuando no son pagados por rentas), mejoras en propiedades arrendadas, etc. Se debitan por el costo real mensual de estas inversiones ejecutadas con medios propios o por terceros y se acreditan al obtenerse la titularidad de los Activos Fijos Intangibles creados. Se analiza por subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_264_0998","Activos Fijos Intangibles en Proceso - Traspaso a Gastos por Faltantes y Pérdidas Diferidos ` 0999 Traspaso a Activos Fijos Intangibles","264.0998","asset_fixed","False","Codigo oficial: 264. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen entre otros, patentes, marcas de fábricas, nombres comerciales, franquicias, propiedad intelectual, arrendamiento financiero con opción de compra, programas computacionales (solo para los productores de software), derechos intelectuales y de superficie (cuando no son pagados por rentas), mejoras en propiedades arrendadas, etc. Se debitan por el costo real mensual de estas inversiones ejecutadas con medios propios o por terceros y se acreditan al obtenerse la titularidad de los Activos Fijos Intangibles creados. Se analiza por subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_265_0001","Inversiones en Proceso - Saldo al Inicio del Año","265.0001","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0010","Inversiones en Proceso - Construcción y Montaje","265.0010","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0020","Inversiones en Proceso - Equipos","265.0020","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0030","Inversiones en Proceso - Otros Gastos","265.0030","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0050","Inversiones en Proceso - Fomentos Agrícolas","265.0050","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0060","Inversiones en Proceso - Fomentos y Desarrollo Mineros","265.0060","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0070","Inversiones en Proceso - Fomentos y Desarrollo Forestales","265.0070","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0100","Inversiones en Proceso - Otros no Especificados","265.0100","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0200","Inversiones en Proceso - Fondo de Fomento Desarrollo Ganadero","265.0200","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_265_0999","Inversiones en Proceso - Traspaso a Activos Fijos Tangibles","265.0999","asset_fixed","False","Rango oficial: 265 a 278. Comprenden los importes de los gastos en que se incurren en estas actividades, bien ejecutados con medios propios o contratados con terceros. Incluyen los equipos que requieren trabajo de montaje y los materiales que se transfieren de las cuentas Equipos por Instalar y Materiales para el Proceso Inversionista. Se debitan por las Certificaciones de Avance de Obras, por el costo real mensual de las inversiones y reparaciones capitales ejecutadas con medios propios y por el valor de adquisición de los equipos instalados y de los materiales de construcción utilizados y al final del año, por la estimación de los gastos de los trabajos ejecutados y que aún no se han facturado y se acreditan al terminarse la inversión y trasladarse a Activos Fijos Tangibles. También se acreditan, al final del año, por la cancelación de los gastos acumulados por fomentos y desarrollos forestales. Se analiza por componentes de la inversión. En la apertura del nuevo ejercicio contable el saldo de la cuenta pasará a la subcuenta Saldo al inicio del año."
"account_279_0001","Plan de Preparación de Inversiones - Saldo al Inicio del Año","279.0001","asset_fixed","False","Codigo oficial: 279. Constituye el conjunto de investigaciones, proyectos y estudios técnicos – económicos y ambientales, encaminados a fundamentar la necesidad y conveniencia de su ejecución con un alto grado de certeza respecto a su viabilidad y eficacia, en las subsiguientes etapas de su desarrollo. Se dividen en estudios y valoración previas al estudio de factibilidad y al estudio de factibilidad técnico – económica. Estos estudios se realizan en dependencia de las características y complejidad de la inversión. En el caso de que el plan de preparación incluya acciones de construcción y montaje la adquisición de equipos, al pasar a la fase de ejecución se incorpora cada gasto a su componente correspondiente. Se debitan por los gastos que se incurren al presentar la factura y se acredita una vez que se aprueba en el plan de ejecución, trasladando su saldo a la cuenta Inversiones en Proceso, subcuenta correspondiente. Se analiza por subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_279_0010","Plan de Preparación de Inversiones - Construcción y Montaje","279.0010","asset_fixed","False","Codigo oficial: 279. Constituye el conjunto de investigaciones, proyectos y estudios técnicos – económicos y ambientales, encaminados a fundamentar la necesidad y conveniencia de su ejecución con un alto grado de certeza respecto a su viabilidad y eficacia, en las subsiguientes etapas de su desarrollo. Se dividen en estudios y valoración previas al estudio de factibilidad y al estudio de factibilidad técnico – económica. Estos estudios se realizan en dependencia de las características y complejidad de la inversión. En el caso de que el plan de preparación incluya acciones de construcción y montaje la adquisición de equipos, al pasar a la fase de ejecución se incorpora cada gasto a su componente correspondiente. Se debitan por los gastos que se incurren al presentar la factura y se acredita una vez que se aprueba en el plan de ejecución, trasladando su saldo a la cuenta Inversiones en Proceso, subcuenta correspondiente. Se analiza por subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
